ZONE I = 21,J = 21,F=POINT
0.3	-0.9	-0.133	0.1235	-0.052	-0.0385	0.8645	0.1235	0.0455	0.0665	0
0.3	-0.8	-0.1575	0.0585	-0.0975	-0.0735	0.819	0.234	0.091	0.126	0
0.3	-0.7	-0.1785	0	-0.1365	-0.105	0.7735	0.3315	0.1365	0.1785	0
0.3	-0.6	-0.196	-0.052	-0.169	-0.133	0.728	0.416	0.182	0.224	0
0.3	-0.5	-0.21	-0.0975	-0.195	-0.1575	0.6825	0.4875	0.2275	0.2625	0
0.3	-0.4	-0.2205	-0.1365	-0.2145	-0.1785	0.637	0.546	0.273	0.294	0
0.3	-0.3	-0.2275	-0.169	-0.2275	-0.196	0.5915	0.5915	0.3185	0.3185	0
0.3	-0.2	-0.231	-0.195	-0.234	-0.21	0.546	0.624	0.364	0.336	0
0.3	-0.1	-0.231	-0.2145	-0.234	-0.2205	0.5005	0.6435	0.4095	0.3465	0
0.3	0	-0.2275	-0.2275	-0.2275	-0.2275	0.455	0.65	0.455	0.35	0
0.3	0.1	-0.2205	-0.234	-0.2145	-0.231	0.4095	0.6435	0.5005	0.3465	0
0.3	0.2	-0.21	-0.234	-0.195	-0.231	0.364	0.624	0.546	0.336	0
0.3	0.3	-0.196	-0.2275	-0.169	-0.2275	0.3185	0.5915	0.5915	0.3185	0
0.3	0.4	-0.1785	-0.2145	-0.1365	-0.2205	0.273	0.546	0.637	0.294	0
0.3	0.5	-0.1575	-0.195	-0.0975	-0.21	0.2275	0.4875	0.6825	0.2625	0
0.3	0.6	-0.133	-0.169	-0.052	-0.196	0.182	0.416	0.728	0.224	0
0.3	0.7	-0.105	-0.1365	0	-0.1785	0.1365	0.3315	0.7735	0.1785	0
0.3	0.8	-0.0735	-0.0975	0.0585	-0.1575	0.091	0.234	0.819	0.126	0
0.3	0.9	-0.0385	-0.052	0.1235	-0.133	0.0455	0.1235	0.8645	0.0665	0
0.3	1	-0	-0	0.195	-0.105	0	0	0.91	0	0
0.4	-1	-0.12	0.28	-0	-0	0.84	0	0	0	0
0.4	-0.9	-0.1425	0.1995	-0.0525	-0.0345	0.798	0.133	0.042	0.057	0
